name;sncf_id;latitude;longitude;country
Eutingen im Gäu;DEAHQ;48.479949;8.782236;DE
Eystrup;DEAHR;52.783202;9.231444999999999;DE
Emsdetten;DEAHS;52.176753000000005;7.531531;DE
Eschwege;DEAHT;51.191751000000004;10.042586;DE
Enkenbach;DEAHU;49.489932;7.899503999999999;DE
Ebersdorf (b Coburg);DEAHV;50.224269;11.064642;DE
Ennepetal;DEAHW;51.30489;7.343288;DE
Emmerthal;DEAHX;52.046409999999995;9.382859;DE
Edelfingen;DEAHY;49.513025;9.743111;DE
Flörsheim (Main);DEAHZ;50.017212;8.431009;DE
Finnentrop;DEAIA;51.172631;7.964703;DE
Fischen;DEAIB;47.456590000000006;10.271711999999999;DE
Flensburg;DEAIC;54.774088;9.436884;DE
Freising;DEAID;48.395198;11.744541;DE
Frankenthal Hbf;DEAIF;49.53557;8.349702;DE
Fröndenberg;DEAIG;51.47119;7.763039;DE
Sigmaringen;DEAIH;48.086985;9.221853;DE
Friedrichssegen;DEAII;50.311869;7.650664999999999;DE
Freudenstadt Hbf;DEAIJ;48.460325;8.428807;DE
Freudenstadt Stadt;DEAIK;48.467777000000005;8.410649000000001;DE
Friedberg (Hess);DEAIL;50.332607;8.762055;DE
Feldberg-Bärental;DEAIM;47.871442;8.098292;DE
Forchheim (Oberfr);DEAIN;49.717071000000004;11.069856;DE
Freienohl;DEAIO;51.366421;8.169486000000001;DE
Furth im Wald;DEAIP;49.309815;12.838807000000001;DE
Freiburg-Littenweiler;DEAIQ;47.981667;7.895135000000001;DE
Frankfurt (Main) West;DEAIR;50.118862;8.639334;DE
Gaggenau Bf;DEAIS;48.805772;8.319975;DE
Geldern;DEAIT;51.513287;6.319335;DE
Hannover Hbf;DEAIU;52.376763000000004;9.741016;DE
Gerolstein;DEAIV;50.224009;6.660367999999999;DE
Gernsbach Bf;DEAIW;48.768305;8.336712;DE
Geseke;DEAIX;51.64523;8.510294;DE
Giengen (Brenz);DEAIY;48.619946999999996;10.237275;DE
Glückstadt;DEAIZ;53.788753;9.428021000000001;DE
Grafing Bahnhof;DEAJA;48.043459000000006;11.940299000000001;DE
Gotteszell;DEAJB;48.95813;12.983433999999999;DE
Gräfendorf;DEAJC;50.118278000000004;9.737160000000001;DE
Goslar;DEAJE;51.911059;10.423091000000001;DE
Gunzenhausen;DEAJF;49.120447999999996;10.755467;DE
Germersheim;DEAJG;49.225343;8.365541;DE
Gaildorf West;DEAJH;49.003822;9.753889;DE
Großenbrode;DEAJI;54.366463;11.081227;DE
Grafenau;DEAJJ;48.856165000000004;13.393325;DE
Greven;DEAJK;52.08999;7.599381;DE
Goldshöfe;DEAJL;48.894351;10.128667;DE
Bad Grönenbach;DEAJM;47.882472;10.253716;DE
Griesen (Oberbay);DEAJN;47.478218;10.946119;DE
Goch;DEAJO;51.681825;6.160864;DE
Bordesholm;DEAJP;54.174372;10.04371;DE
Frankfurt (M) Flughafen;DEAJQ;50.051209;8.570971;DE
Hannover wuelf messe;DEAJR;;;DE
Haffkrug;DEAJS;54.054079;10.742675;DE
Hallthurm;DEAJT;;;DE
Haltern am See;DEAJU;51.737666;7.184367;DE
Hameln;DEAJV;52.101846;9.375900999999999;DE
Hammelburg;DEAJW;50.120065999999994;9.882983;DE
Hammerau;DEAJX;47.795878;12.946128999999999;DE
Hannover-Kleefeld;DEAJY;52.373608000000004;9.790610000000001;DE
Haßfurt;DEAJZ;50.033464;10.510295;DE
Hannover lind hafen;DEAKA;;;DE
Hegne;DEAKB;47.706112;9.099160000000001;DE
Heide (Holst);DEAKC;54.194364;9.101272;DE
Hann Münden;DEAKD;51.41258;9.658271000000001;DE
Hofgeismar;DEAKE;51.499182;9.395462;DE
Heimbach (Nahe);DEAKF;49.617731;7.230894999999999;DE
Herborn (Dillkr);DEAKG;50.6844;8.308136;DE
Haste;DEAKH;52.379334;9.388494999999999;DE
Herzogenrath;DEAKI;50.870917;6.094488;DE
Hildesheim Hbf;DEAKJ;52.160627000000005;9.953494000000001;DE
Hinterzarten;DEAKK;47.906329;8.106256;DE
Hirschau;DEAKL;;;DE
Höfen (Enz) Bf;DEAKM;48.798562;8.581039;DE
Hörstel;DEAKN;52.295671999999996;7.5917580000000005;DE
Hochspeyer;DEAKO;49.443996999999996;7.904241000000001;DE
Hirschaid;DEAKP;49.819593;10.991064999999999;DE
Hersbruck (l Pegnitz);DEAKQ;49.500458;11.435141;DE
Horb;DEAKR;48.44169;8.689179;DE
Heidenheim;DEAKS;48.680264;10.156606;DE
Hünfeld;DEAKT;50.673272;9.762456;DE
Hude;DEAKU;53.10964499999999;8.460476;DE
Hilden;DEAKV;51.167021999999996;6.922008;DE
Horn-Bad Meinberg;DEAKW;51.881817;8.954972999999999;DE
Harsdorf;DEAKX;50.027442;11.566734;DE
Hochdorf (b Horb);DEAKY;48.482304;8.723042;DE
Himmelreich;DEAKZ;47.958619;7.991356;DE
Kobern-Gondorf;DEALA;50.300714;7.46075;DE
Himmighausen;DEALB;;;DE
Siegen-Weidenau;DEALC;50.895988;8.030036;DE
Husum;DEALD;54.472275;9.055022;DE
Hergatz;DEALE;47.646613;9.827150999999999;DE
Hämelerwald;DEALF;52.354704;10.110599;DE
Heidelberg-Kirchheim/Rohrbach;DEALG;49.379391;8.675381;DE
Gifhorn;DEALH;52.45615600000001;10.545281;DE
Ibbenbüren;DEALI;52.276866;7.721482000000001;DE
Illertissen;DEALJ;48.22283;10.099938;DE
Ingolstadt Hbf;DEALK;48.744537;11.437335000000001;DE
Itzehoe;DEALL;53.923384;9.510389;DE
Immensen-Arpke;DEALM;52.391353;10.084475999999999;DE
Passau Hbf;DEALN;48.573634000000006;13.450775;DE
Jever;DEALO;53.568715000000005;7.892978;DE
Salzburg;DEALP;47.798134600000004;13.046480599999999;AT
Jodbad sulzbrunn;DEALQ;;;DE
Klanxbüll;DEALR;54.861993000000005;8.676451;DE
Jossa;DEALS;50.232953;9.603284;DE
Jübek;DEALT;54.559263;9.404378999999999;DE
Treis-Karden;DEALU;50.180105;7.299699;DE
Kandel;DEALV;49.079143;8.198027;DE
Kahl (Main);DEALW;50.076873;9.005465;DE
Kaldenkirchen;DEALX;51.327183000000005;6.203222;DE
Kall;DEALY;50.538496;6.55728;DE
Keitum;DEALZ;54.888817;8.368966;DE
Kellmünz;DEAMA;48.120281;10.124613;DE
Kempen (Niederrhein);DEAMB;51.367895000000004;6.425326999999999;DE
Kassel-Wilhelmshöhe;DEAMC;51.313115;9.446898;DE
Karthaus;DEAMD;49.710338;6.59685;DE
Kiefersfelden;DEAME;47.60991;12.190469;DE
Kaufering;DEAMF;48.080836;10.854591000000001;DE
Kirchzarten;DEAMG;47.967869;7.959157;DE
Kirn;DEAMH;49.785767;7.464588000000001;DE
Kißlegg;DEAMI;47.793532;9.881922;DE
Klais;DEAMJ;47.483036;11.238592;DE
Kleve;DEAMK;51.789732;6.146221;DE
Kaub;DEAML;50.083633;7.768199000000001;DE
Königswinter;DEAMM;50.678638;7.1935899999999995;DE
Kamen;DEAMN;51.585227;7.661002000000001;DE
Köln kalk;DEAMO;;;DE
Königshofen (Baden);DEAMP;49.546023999999996;9.724665;DE
Köln Süd;DEAMQ;50.927298;6.9380630000000005;DE
Köln-Ehrenfeld;DEAMR;50.951533000000005;6.91728;DE
Korbach;DEAMS;51.278803;8.873297;DE
Kranenburg;DEAMT;;;DE
Klingenberg (Main);DEAMU;49.781416;9.176548;DE
Kressbronn;DEAMV;47.594223;9.598708;DE
Kirchenlamitz Ost;DEAMW;50.165498;11.985964;DE
Kronach;DEAMX;50.239551;11.320223;DE
Kyllburg;DEAMY;50.041932;6.59703;DE
Klotten;DEAMZ;50.165327000000005;7.203263000000001;DE
Klosterreichenbach;DEANA;48.52663;8.399008;DE
Füssen;DEANB;47.570501;10.69781;DE
Krefeld-Uerdingen;DEANC;51.357279;6.645778999999999;DE
Kulmbach;DEAND;50.109819;11.451888;DE
Friedrichstadt;DEANE;54.377483999999995;9.079257;DE
Kreuztal;DEANF;50.956027;7.991697;DE
Neckargemünd;DEANG;49.393675;8.78842;DE
Oberkirch;DEANH;48.52903;8.076888;DE
Nürtingen;DEANI;48.628001;9.34265;DE
Lage (Lippe);DEANJ;51.990829999999995;8.802381;DE
Ibbenbüren-Laggenbeck;DEANK;52.264857;7.780963000000001;DE
Lahr (Schwarzw);DEANL;48.340436;7.834737;DE
Laufen (Oberbay);DEANM;47.933656;12.922362;DE
Landshut (Bay) Hbf;DEANN;48.547494;12.135931;DE
Langelsheim;DEANO;51.930116;10.343177;DE
Langenargen;DEANP;47.599491;9.544836;DE
Langenau (Württ);DEANQ;48.493333;10.125988000000001;DE
Langenbrand;DEANR;48.70227;8.355473;DE
Langenwang (Schwab);DEANS;47.436589;10.276027000000001;DE
Lauda;DEANT;49.565387;9.709508999999999;DE
Lauf (rechts Pegnitz);DEANU;49.512547999999995;11.27783;DE
Laupheim West;DEANV;48.230003;9.847853;DE
Leer (Ostfriesl);DEANW;53.231646999999995;7.46528;DE
Lehrte;DEANX;52.376718;9.974601;DE
Letmathe;DEANY;51.362834;7.618392999999999;DE
Lichtenfels;DEANZ;50.146692;11.059662;DE
Limburg (Lahn);DEAOA;50.384295;8.062586;DE
Langenlonsheim;DEAOB;49.901368;7.899891;DE
Lindern;DEAOC;50.996901;6.207509;DE
Lingen (Ems);DEAOD;52.519863;7.321731;DE
Linz (Rhein);DEAOE;50.569338;7.27603;DE
Lippstadt;DEAOF;51.670688;8.348785000000001;DE
Löhne (Westf);DEAOG;52.196656;8.713495;DE
Lörrach Hbf;DEAOH;47.614053999999996;7.6654160000000005;DE
Lohr Bahnhof;DEAOI;50.004411;9.580712;DE
Lorch (Rhein);DEAOJ;50.040296000000005;7.812839;DE
Ludwigsburg;DEAOK;48.891861;9.18542;DE
Ludwigsstadt;DEAOL;50.486584;11.382986;DE
Ludwigsthal;DEAOM;49.0596;13.237810999999999;DE
Landstuhl;DEAON;49.416283;7.565932000000001;DE
Landau (Pfalz) West;DEAOO;49.195778000000004;8.106669;DE
Lauenburg (Elbe);DEAOP;53.369325;10.567528999999999;DE
Langen (Hess);DEAOQ;49.993489000000004;8.656953;DE
Lambrecht (Pfalz);DEAOR;49.373333;8.074389;DE
Lensahn;DEAOS;54.219876;10.890584;DE
Lübeck-Travemünde Hafen;DEAOT;53.958802;10.866744;DE
Lübeck-Travemünde Strand;DEAOU;53.964636;10.875931;DE
Löwental;DEAOV;47.6614;9.499242;DE
Lüneburg;DEAOW;53.249652000000005;10.419891;DE
Lünen Hbf;DEAOX;51.617129999999996;7.529481;DE
Ludwigshafen (Bodensee);DEAOY;47.815655;9.053189;DE
Leverkusen-Schlebusch;DEAOZ;51.031618;7.015127000000001;DE
Leverkusen Mitte;DEAPA;51.03151;6.991657000000001;DE
Meckesheim;DEAPB;49.320656;8.812835;DE
Metzingen (Württ);DEAPC;48.539727;9.290153;DE
Mainz-Kastel;DEAPD;50.006578000000005;8.283173;DE
Bad Malente-Gremsmühlen;DEAPF;54.166848;10.551583;DE
Malsfeld;DEAPG;51.097607;9.534831;DE
Mannheim-Friedrichsfeld;DEAPH;49.448671000000004;8.580122;DE
Marburg (Lahn);DEAPI;50.819274;8.775017;DE
Markdorf (Baden);DEAPJ;47.716817999999996;9.388639;DE
Markelfingen;DEAPK;47.739363;9.002768;DE
Markt Bibart;DEAPL;49.646091999999996;10.425464;DE
Marienhafe;DEAPM;53.520964;7.270484;DE
Marsberg;DEAPN;51.462884;8.854905;DE
Meckenbeuren;DEAPO;47.699496;9.558525999999999;DE
Appenweier;DEAPP;48.541462;7.973189;DE
Meldorf;DEAPQ;54.088328000000004;9.080408;DE
Melle;DEAPR;52.209258;8.343221;DE
Melsungen;DEAPS;51.126003999999995;9.546076;DE
Memmingen;DEAPT;47.985578000000004;10.186853999999999;DE
Meppen;DEAPU;52.696024;7.298017999999999;DE
Salem;DEAPV;47.757674;9.297201;DE
Michelaubrück;DEAPW;50.116713;9.767678;DE
Merzig (Saar);DEAPX;49.436419;6.634191;DE
Mettlach;DEAPY;49.495478000000006;6.5983160000000005;DE
Mölln (Lauenb);DEAPZ;53.624313;10.682573;DE
Mönchengladbach Hbf;DEAQA;51.196579;6.44611;DE
Morlesau;DEAQB;50.117109;9.798799;DE
Mühlacker;DEAQC;48.953195;8.846103999999999;DE
Müllheim (Baden);DEAQE;47.809740000000005;7.599327000000001;DE
Münchberg;DEAQF;50.189040999999996;11.790664999999999;DE
Murnau;DEAQG;47.682264;11.19263;DE
Kehl;DEAQH;48.576655;7.806556;DE
Maria Rain;DEAQI;47.632553;10.480271;DE
Meschede;DEAQJ;51.349602000000004;8.279056;DE
Möckmühl;DEAQL;49.321059999999996;9.358211;DE
Murrhardt;DEAQM;48.98276;9.577772;DE
Mosbach (Baden);DEAQN;49.352576;9.143602;DE
Mittenwald;DEAQO;47.440031;11.265704;DE
Miltenberg;DEAQP;49.706482;9.24847;DE
Ehringen;DEAQQ;51.379527;9.154622999999999;DE
Mochenwangen;DEAQR;47.872574;9.637901;DE
Mulsum-Essel;DEAQS;53.498518000000004;9.306352;DE
Nagold;DEAQT;48.555827;8.728003999999999;DE
Neheim-Hüsten;DEAQU;51.437921;7.969971000000001;DE
Neubrücke (Nahe);DEAQV;49.606063;7.172699000000001;DE
Neuenbürg (Enz);DEAQW;48.849145;8.60086;DE
Neuenburg (Baden);DEAQX;47.811484;7.562759;DE
Neuenreuth creu;DEAQY;;;DE
Neufahrn (Niederbay);DEAQZ;48.729884999999996;12.19046;DE
Neuhof (Kr Fulda);DEARA;50.454815999999994;9.620219;DE
Nesselwang;DEARB;47.623942;10.504416;DE
Neumarkt (Oberpf);DEARC;49.27322;11.456985000000001;DE
Neumünster;DEARD;54.075554000000004;9.979716;DE
Neunkirchen (Saar) Hbf;DEARE;49.353287;7.176655;DE
Neuss Hbf;DEARF;51.204444;6.6843960000000004;DE
Neustadt (Aisch) Bahnhof;DEARG;49.576875;10.588034;DE
Neustadt (Holst);DEARH;54.104499;10.80827;DE
Neustadt am Rübenberge;DEARI;52.503510999999996;9.455276;DE
Neustadt (Schwarzw);DEARJ;47.910194;8.210881;DE
Neu-Ulm;DEARL;48.393041;10.004823;DE
Neukirchen (b Sulzb);DEARM;49.524324;11.619537;DE
Achern;DEARN;48.633988;8.065319;DE
Nassau (Lahn);DEARO;50.311483;7.800694999999999;DE
Nabburg;DEARP;49.44717;12.180698;DE
Niederstetten;DEARQ;49.403428000000005;9.914922;DE
Niederstotzingen;DEARR;48.532140000000005;10.235854;DE
Nienburg (Weser);DEARS;52.645568000000004;9.217754;DE
Neuwied;DEART;50.431461999999996;7.473128;DE
Mosbach-Neckarelz;DEARU;49.348486;9.113093;DE
Norden;DEARV;53.58819499999999;7.218913000000001;DE
Nordholz;DEARW;53.778379;8.620628;DE
Northeim (Han);DEARX;51.703139;9.98662;DE
Nortorf;DEARY;54.166633;9.852580999999999;DE
Niederlahnstein;DEARZ;50.316390999999996;7.599498;DE
Niebüll;DEASA;54.789603;8.834571;DE
Neustadt (Waldnaab);DEASB;49.725916;12.168337;DE
Neuhaus (Pegnitz);DEASC;49.626649;11.551703999999999;DE
Nierstein;DEASD;49.872135;8.342735000000001;DE
Nonnenhorn;DEASE;47.575121;9.612677;DE
Osthofen;DEASF;49.705421;8.325988;DE
Oberau;DEASG;47.559273;11.13927;DE
Oberaudorf;DEASH;47.652788;12.175259;DE
Oberkochen;DEASI;48.782346000000004;10.107776;DE
Oberkotzau;DEASJ;50.266393;11.9322;DE
Oberhausen Hbf;DEASK;51.475118;6.852036;DE
Oberndorf (Neckar);DEASL;48.295382000000004;8.575637;DE
Oberstaufen;DEASM;47.554203;10.025282;DE
Uhldingen-Mühlhofen;DEASN;47.736999;9.248416;DE
Oberwesel;DEASO;50.104461;7.731541;DE
Oberstdorf;DEASP;47.411032;10.278095;DE
Westerstede-Ocholt;DEASQ;53.202162;7.88647;DE
Offenbach (Main) Hbf;DEASR;50.099265;8.760743;DE
Oldenburg (Oldb);DEASS;53.144343000000006;8.22246;DE
Olsberg;DEAST;51.360496999999995;8.484207000000001;DE
Opladen;DEASU;51.066171999999995;7.0087720000000004;DE
Osterburken;DEASV;49.429956;9.422663;DE
Osterholz-Scharmbeck;DEASW;53.222774;8.797437;DE
Oberammergau;DEASX;47.599545;11.057072999999999;DE
Oppenheim;DEASY;49.857563;8.358080000000001;DE
Oy-Mittelberg;DEASZ;47.646153999999996;10.458131;DE
Oldenburg (Holst);DEATA;54.283573;10.883222;DE
Obernburg-Elsenfeld;DEATB;49.840736;9.154218;DE
Osterhofen (Oberbay);DEATC;47.687657;11.986881;DE
Osnabrück Hbf;DEATD;52.272847999999996;8.061777000000001;DE
Paderborn Hbf;DEATE;51.712982000000004;8.740508;DE
Übach-Palenberg;DEATF;50.924331;6.097266;DE
Papenburg (Ems);DEATG;53.089707;7.386705;DE
Parsberg;DEATH;49.164351;11.723353;DE
Peterzell koenigsfld;DEATI;;;DE
Peine;DEATJ;52.318801;10.23216;DE
Piding;DEATK;47.759544;12.91153;DE
Gummersbach;DEATL;51.023635;7.5663100000000005;DE
Pforzheim Hbf;DEATM;48.894154;8.703095;DE
Brötzingen Mitte;DEATN;48.889461;8.66703;DE
Pfronten-Steinach;DEATO;47.566114;10.574568;DE
Plochingen;DEATP;48.713084;9.410807;DE
Plön;DEATQ;54.159037;10.421527000000001;DE
Partenstein;DEATR;50.038426;9.524116000000001;DE
Preetz;DEATS;54.233683;10.275910000000001;DE
Pressig-Rothenkirchen;DEATT;50.348842;11.310821;DE
Prien am Chiemsee;DEATU;47.855513;12.346612;DE
Ponitz;DEATV;50.858098999999996;12.4167;DE
Pfronten-Ried;DEATW;47.583589;10.561021;DE
Plattling;DEATX;48.779621999999996;12.863941;DE
Pankofen;DEATY;48.799640999999994;12.899421;DE
Pommelsbrunn;DEATZ;49.501465;11.513617;DE
Ramsenthal;DEAUA;50.007926;11.593333;DE
Reutlingen Hbf;DEAUB;48.49603;9.209196;DE
Rastede;DEAUC;53.2446;8.191006;DE
Ratzeburg;DEAUD;53.698294999999995;10.740608;DE
Rottenburg (Neckar);DEAUE;48.472389;8.935367;DE
Recklinghausen Hbf;DEAUF;51.616357;7.203487;DE
Regen;DEAUG;48.96862;13.136467000000001;DE
Reichenau (Baden);DEAUH;47.689184999999995;9.126316000000001;DE
Remagen;DEAUI;50.577213;7.229781;DE
Remscheid Hbf;DEAUJ;51.17727;7.199622;DE
Remscheid-Lennep;DEAUK;51.190727;7.252828999999999;DE
Rendsburg;DEAUL;54.30259399999999;9.670712;DE
Retzbach-Zellingen;DEAUM;49.905152;9.814214999999999;DE
Rheine;DEAUN;52.2763;7.434258;DE
Rheinfelden (Baden);DEAUO;47.556917999999996;7.7842080000000005;DE
Rheinhausen;DEAUP;51.393505;6.706483;DE
Rheydt Hbf;DEAUQ;51.163049;6.439359;DE
Rieneck;DEAUR;50.090995;9.664419;DE
Röthenbach (Allgäu);DEAUS;47.620616;9.953539;DE
Rosenheim;DEAUT;47.850128000000005;12.119113;DE
Rot am See;DEAUU;49.249398;10.030388;DE
Regensburg Hbf;DEAUV;49.011669;12.099615;DE
Bad Schwartau;DEAUW;53.916148;10.702727000000001;DE
Rotenburg an der Fulda;DEAUX;50.997854;9.733338999999999;DE
Rotenburg (Wümme);DEAUY;53.112351000000004;9.390095;DE
Roth;DEAUZ;49.24129;11.082502999999999;DE
Rottweil;DEAVA;48.165299;8.639298;DE
Rüdesheim (Rhein);DEAVB;49.976886;7.915414999999999;DE
Rüsselsheim;DEAVC;49.991638;8.413578999999999;DE
Röthenbach (Pegnitz);DEAVD;49.479396;11.231104;DE
Ravensburg;DEAVE;47.784335999999996;9.606069999999999;DE
Remscheid-Güldenwerth;DEAVF;51.169188;7.163099000000001;DE
Roding;DEAVG;49.214475;12.515744;DE
Ritterhude;DEAVH;53.183634999999995;8.753893;DE
Sierksdorf;DEAVJ;54.068749;10.76967;DE
Schenkenzell;DEAVK;48.308425;8.371887;DE
Rockenhausen;DEAVL;49.627798999999996;7.817253;DE
Schiltach;DEAVM;48.29122;8.335094;DE
Rueckstetten;DEAVN;;;DE
Runkel;DEAVO;50.405285;8.159373;DE
Saarburg (Bz Trier);DEAVP;49.606243;6.556866;DE
Saarlouis Hbf;DEAVQ;49.327829;6.75017;DE
Sachsenhausen (Nordb);DEAVR;52.772270999999996;13.251870000000002;DE
Bad Säckingen;DEAVS;47.555857;7.9486300000000005;DE
Einbeck Salzderhelden;DEAVT;51.798218;9.922922;DE
Salzgitter-Bad;DEAVU;52.049826;10.372338000000001;DE
Salzgitter-Ringelheim;DEAVV;52.038302;10.315274;DE
Salzkotten;DEAVW;51.672495;8.599476;DE
Sande;DEAVX;53.489799;8.03152;DE
St Georgen (Schwarzw);DEAVY;48.123895000000005;8.342205;DE
St Goar;DEAVZ;50.150153;7.714587;DE
Saulgrub;DEAWA;47.666092;11.025395;DE
St Michaelisdonn;DEAWB;53.990075;9.117066000000001;DE
St Wendel;DEAWC;49.467036;7.1653009999999995;DE
Schüttorf;DEAWD;52.316841;7.220611999999999;DE
Schwäbisch Gmünd;DEAWE;48.801007;9.787796;DE
Scheeßel;DEAWF;53.165684;9.496689;DE
Schifferstadt;DEAWG;49.392911;8.364948;DE
Schleswig;DEAWH;54.499745999999995;9.537509;DE
Scherfede;DEAWI;51.524775;9.046483;DE
Schoeningen;DEAWJ;;;DE
Schönmünzach;DEAWK;48.605348;8.369352000000001;DE
Schondorf (Bay);DEAWL;48.052853000000006;11.089767;DE
Schorndorf;DEAWM;48.807147;9.526309;DE
Schrozberg;DEAWN;49.346985;9.975014;DE
Selbitz;DEAWO;50.316472;11.748406;DE
Seebrugg;DEAWP;47.803411;8.191411;DE
Schwabach;DEAWQ;49.325905;11.03513;DE
Schwabmünchen;DEAWR;48.178684000000004;10.768295;DE
Scharbeutz;DEAWS;54.019003000000005;10.745777;DE
Schwandorf;DEAWT;49.326283000000004;12.104433;DE
Schluchsee;DEAWU;47.816868;8.177127;DE
Schweinfurt Hbf;DEAWV;50.035315999999995;10.212923;DE
Schweinfurt Stadt;DEAWW;50.04631;10.243064;DE
Schwerte (Ruhr);DEAWX;51.442281;7.558957;DE
Seesen;DEAWY;51.887265;10.173900999999999;DE
Schwäbisch Hall;DEAWZ;49.108214000000004;9.733357;DE
Siegburg/Bonn;DEAXA;50.793915999999996;7.203028999999999;DE
Siegen;DEAXB;50.876086;8.016661000000001;DE
Singen (Hohentwiel);DEAXC;47.758438;8.840378;DE
Bad Sobernheim;DEAXD;49.782845;7.64982;DE
Solingen ohligs;DEAXE;;;DE
Soest;DEAXF;51.578421999999996;8.104593;DE
Sontheim-Brenz;DEAXG;48.560159000000006;10.284738;DE
Solingen Hbf;DEAXH;51.160909000000004;7.004241;DE
Schwelm;DEAXI;51.290525;7.289685;DE
Speyer Hbf;DEAXJ;49.324117;8.427953;DE
Stadthagen;DEAXK;52.332375;9.188836;DE
Steinach (b Rothenburg);DEAXL;49.45322;10.273537;DE
Stolberg (Rheinland) Hbf;DEAXM;50.794914;6.218431;DE
Straubing;DEAXN;48.876975;12.574093;DE
Stubben;DEAXO;53.405453;8.780429;DE
Stadtallendorf;DEAXP;50.825432;9.015281;DE
Sulz (Neckar);DEAXQ;48.366487;8.636745;DE
Bad Staffelstein;DEAXR;50.108812;10.995299000000001;DE
Stuttgart-Bad Cannstatt;DEAXS;48.801376;9.217528999999999;DE
St Ingbert;DEAXT;49.274766;7.110817999999999;DE
Sonthofen;DEAXU;47.51324;10.272342;DE
Schwarzenbach (Saale);DEAXV;50.220377;11.935885;DE
St Goarshausen;DEAXW;50.156032;7.714245;DE
Sulzbach-Rosenberg;DEAXX;49.499478;11.739272999999999;DE
Spaichingen;DEAXY;48.068989;8.740148;DE
Schney;DEAXZ;50.166199;11.073622;DE
Sulzbach-Rosenberg Hütte;DEAYA;49.489033;11.775302;DE
Springe;DEAYB;52.215146000000004;9.556234;DE
Schladen (Harz);DEAYC;52.022364;10.550135000000001;DE
Steinheim (Westf);DEAYD;51.868342;9.088579;DE
St Mang;DEAYE;47.708899;10.32554;DE
Sulzberg;DEAYF;47.675216;10.363933;DE
Seckach;DEAYG;49.441156;9.33847;DE
Stadtprozelten;DEAYH;49.783590999999994;9.410977;DE
Schwarzenfeld (Opf);DEAYI;49.392749;12.130637;DE
Spieka;DEAYJ;;;DE
Süderbrarup;DEAYK;54.637406999999996;9.770905;DE
Sinsheim (Elsenz) Hbf;DEAYL;49.250351;8.875103;DE
Teisendorf;DEAYM;47.8494;12.834447;DE
Tiengen (Hochrhein);DEAYN;47.635475;8.271999000000001;DE
Timmendorferstrand;DEAYO;53.994209999999995;10.762272;DE
Titisee;DEAYP;47.903397999999996;8.155066999999999;DE
Tostedt;DEAYQ;53.272043999999994;9.732009;DE
Triefenried;DEAYR;48.969671999999996;13.052686999999999;DE
Treuchtlingen;DEAYS;48.961267;10.908158;DE
Treysa;DEAYT;50.910659;9.185672;DE
Triberg;DEAYU;48.140003;8.236806;DE
Traunstein;DEAYV;47.869725;12.638797;DE
Troisdorf;DEAYW;50.813926;7.1508910000000006;DE
Tuttlingen;DEAYX;47.980579999999996;8.798542;DE
Tauberbischofsheim;DEAYY;49.623628000000004;9.658298;DE
Timmdorf;DEAYZ;;;DE
Tarp;DEAZA;54.664374;9.398177;DE
Tübingen Hbf;DEAZB;48.515807;9.055409;DE
Untergrainau;DEAZC;47.481111999999996;11.042816;DE
Trebgast;DEAZD;50.066311;11.552073;DE
Tutting;DEAZE;;;DE
Überlingen;DEAZF;47.769171;9.16265;DE
Übersee;DEAZG;47.822046;12.487338000000001;DE
Uelzen;DEAZH;52.969781999999995;10.553057;DE
Usseln;DEAZI;51.280538;8.67014;DE
Unterreichenbach;DEAZJ;48.826456;8.711338;DE
Unterammergau;DEAZK;47.617461;11.030051;DE
Unterbalbach;DEAZL;;;DE
Unterlüß;DEAZM;52.834314;10.299903;DE
Vaihingen (Enz);DEAZN;48.947567;8.958478;DE
Varel (Oldb);DEAZO;53.399097999999995;8.150186;DE
Verden (Aller);DEAZP;52.920818000000004;9.237853999999999;DE
Vienenburg;DEAZQ;51.955034000000005;10.562172;DE
Viersen;DEAZR;51.255161;6.403887999999999;DE
Vilshofen (Niederbay);DEAZS;48.629546999999995;13.190869000000001;DE
Vöhringen;DEAZT;48.279084999999995;10.083631;DE
Völklingen;DEAZU;49.249093;6.848153;DE
Vechelde;DEAZV;52.257216;10.359762;DE
Lunden;DEAZW;54.331233999999995;9.030743;DE
Ulrichsberg;DEAZX;;;DE
Pocking;DEAZY;48.406219;13.313168;DE
Kevelaer;DEAZZ;51.581011;6.252231;DE
Sulzbach (Inn);DEBAA;48.454689;13.382016;DE
Bad Höhenstadt;DEBAB;48.494609999999994;13.323191;DE
Wendlingen (Neckar);DEBAC;48.672965000000005;9.373007000000001;DE
Wolfach;DEBAD;48.293665000000004;8.221848;DE
Wabern (Bz Kassel);DEBAE;51.103136;9.358039999999999;DE
Wächtersbach;DEBAF;50.253961;9.295826;DE
Waiblingen;DEBAG;48.826122999999995;9.29988;DE
Waldeck;DEBAH;;;DE
Waldshut;DEBAI;47.621371;8.219529;DE
Wanne-Eickel Hbf;DEBAJ;51.531256;7.165787;DE
Warburg (Westf);DEBAK;51.492953;9.163846000000001;DE
Wasserburg (Bodensee);DEBAL;47.571822;9.638944;DE
Weiden (Oberpf);DEBAM;49.670489;12.153847;DE
Wasseralfingen;DEBAN;48.858287;10.103461;DE
Weikersheim;DEBAO;49.478460999999996;9.905717;DE
Weil am Rhein;DEBAP;47.593971999999994;7.608414999999999;DE
Weilheim (Oberbay);DEBAQ;47.845364000000004;11.142857000000001;DE
